model,score,release_date,eval_date,params_b
Svak/MN-12B-Inferor-v0.1,0.4350833333333333,2024-11-08,2024-11-08,12.248
netcat420/MFANN-Llama3.1-Abliterated-SLERP-V4,0.38209374999999995,2024-11-08,2024-11-09,8.03
Youlln/ECE-PRYMMAL-YL-1B-SLERP-V1,0.4265833333333333,2024-11-08,2024-11-08,1.544
Replete-AI/L3.1-Pneuma-8B,0.3871145833333333,2024-11-09,2024-11-13,8.03
lalainy/ECE-PRYMMAL-YL-0.5B-SLERP-BIS-V1,0.3646041666666667,2024-11-09,2024-11-12,0.494
lalainy/ECE-PRYMMAL-YL-6B-SLERP-V2,0.48639583333333336,2024-11-09,2024-11-09,6.061
zelk12/MT-Gen2-gemma-2-9B,0.4322916666666667,2024-11-10,2024-11-10,10.159
ManoloPueblo/LLM_MERGE_CC3,0.4671666666666667,2024-11-10,2024-11-12,7.242
theprint/RuDolph-Hermes-7B,0.4226145833333333,2024-11-10,2024-11-10,7.242
DavidAU/L3.1-Dark-Planet-SpinFire-Uncensored-8B,0.354125,2024-11-10,2025-01-11,8.03
zelk12/MT-Gen2-GI-gemma-2-9B,0.42832291666666666,2024-11-10,2024-11-28,10.159
icefog72/Ice0.32-10.11-RP,0.4382083333333333,2024-11-11,2024-11-11,7.242
zelk12/MT1-Gen2-gemma-2-9B,0.42835416666666665,2024-11-11,2024-11-11,10.159
NAPS-ai/naps-gemma-2-27b-v-0.1.0,0.35753125,2024-11-11,2024-11-11,27.227
nbeerbower/Qwen2.5-Gutenberg-Doppel-14B,0.4100625,2024-11-11,2024-11-11,14.77
bunnycore/QandoraExp-7B,0.43120833333333336,2024-11-11,2024-11-11,7.616
kayfour/T3Q-Qwen2.5-7B-it-KOR-Safe,0.42772916666666666,2024-11-11,2025-02-20,7.616
dwikitheduck/gen-try1,0.4415625,2024-11-11,2024-11-12,14.77
BenevolenceMessiah/Qwen2.5-72B-2x-Instruct-TIES-v1.0,0.4206666666666667,2024-11-11,2024-11-24,72.7
BlackBeenie/Neos-Gemma-2-9b,0.36175,2024-11-11,2024-11-11,9.242
BlackBeenie/Neos-Llama-3.1-base,0.34990625000000003,2024-11-11,2024-11-11,4.65
NAPS-ai/naps-gemma-2-27b-v0.1.0,0.35753125,2024-11-11,2024-11-11,27.227
nhyha/N3N_gemma-2-9b-it_20241110_2026,0.40730208333333334,2024-11-12,2024-11-12,10.159
llnYou/ECE-PRYMMAL-YL-3B-SLERP-V1,0.3364479166666667,2024-11-12,2024-11-13,2.81
FuseAI/FuseChat-Qwen-2.5-7B-Instruct,0.3873645833333333,2024-11-12,2024-12-21,7.616
ZeroXClem/Qwen2.5-7B-Qandora-CySec,0.4286041666666667,2024-11-12,2024-11-12,7.616
rombodawg/Rombos-Coder-V2.5-Qwen-14b,0.3914583333333333,2024-11-12,2025-02-06,14.77
llnYou/ECE-PRYMMAL-YL-1B-SLERP-V5,0.3868020833333334,2024-11-12,2024-11-12,1.544
meditsolutions/MSH-Lite-7B-v1-Bielik-v2.3-Instruct-Llama-Prune,0.42534374999999996,2024-11-12,2024-11-13,7.646
zelk12/MT2-Gen2-gemma-2-9B,0.42702083333333335,2024-11-12,2024-11-12,10.159
nbeerbower/Mistral-Nemo-Prism-12B-v2,0.45997916666666666,2024-11-12,2024-11-26,12.248
nbeerbower/Mistral-Nemo-Prism-12B,0.46261458333333333,2024-11-12,2024-11-12,12.248
lalainy/ECE-PRYMMAL-YL-1B-SLERP-V3,0.42128125,2024-11-12,2024-11-12,1.544
lalainy/ECE-PRYMMAL-YL-1B-SLERP-V4,0.4306145833333333,2024-11-12,2024-11-12,1.544
BlackBeenie/Neos-Llama-3.1-8B,0.3749895833333334,2024-11-12,2024-11-12,8.03
sthenno-com/miscii-14b-1028,0.41815625,2024-11-12,2024-11-17,14.77
bunnycore/QandoraExp-7B-v2,0.40454166666666663,2024-11-12,2024-11-12,7.616
bunnycore/QandoraExp-7B-Persona,0.43715624999999997,2024-11-12,2024-11-12,7.616
ManoloPueblo/ContentCuisine_1-7B-slerp,0.46719791666666666,2024-11-12,2024-11-12,7.242
llnYou/ECE-PRYMMAL-YL-3B-SLERP-V2,0.3587708333333333,2024-11-12,2024-11-13,2.81
nbeerbower/Mistral-Nemo-Prism-12B-v7,0.46388541666666666,2024-11-13,2024-11-26,12.248
llnYou/ECE-PRYMMAL-YL-1B-SLERP-V6,0.39279166666666665,2024-11-13,2024-11-13,1.357
Khetterman/DarkAtom-12B-v3,0.4468020833333333,2024-11-13,2024-12-09,12.248
ZeroXClem/Qwen-2.5-Aether-SlerpFusion-7B,0.41778125,2024-11-13,2024-11-20,7.616
ylalain/ECE-PRYMMAL-YL-1B-SLERP-V8,0.3874583333333333,2024-11-13,2024-11-13,1.357
AIDC-AI/Marco-o1,0.41384375,2024-11-13,2025-01-31,7.616
llnYou/ECE-PRYMMAL-YL-3B-SLERP-V3,0.43613541666666666,2024-11-13,2024-11-13,3.821
newsbang/Homer-7B-v0.1,0.43569791666666663,2024-11-14,2024-11-14,7.616
ladydaina/ECE-FDF,0.45039583333333333,2024-11-14,2024-11-14,7.242
mistralai/Mistral-Large-Instruct-2411,0.454,2024-11-14,2024-11-19,122.61
cluebbers/Llama-3.1-8B-paraphrase-type-generation-apty-ipo,0.43321875,2024-11-14,2024-11-18,8.03
theprint/Llama-3.2-3B-VanRossum,0.3441666666666667,2024-11-14,2024-11-14,3.696
icefog72/Ice0.34b-14.11-RP,0.4419895833333333,2024-11-14,2024-11-14,7.242
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-ds-auto,0.33,2024-11-14,2024-11-14,8.0
icefog72/Ice0.34n-14.11-RP,0.4379583333333333,2024-11-14,2024-11-14,7.242
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-0.001-128K-auto,0.4066458333333333,2024-11-14,2024-11-15,8.0
bunnycore/SmolLM2-1.7B-roleplay-lora,0.33945833333333336,2024-11-15,2024-11-15,3.423
vonjack/SmolLM2-135M-Merged,0.36618749999999994,2024-11-15,2024-11-15,0.135
cluebbers/Llama-3.1-8B-paraphrase-type-generation-apty-sigmoid,0.43055208333333334,2024-11-15,2024-11-18,8.03
bunnycore/SmolLM2-1.7-Persona,0.334125,2024-11-15,2024-11-15,1.711
OpenScholar/Llama-3.1_OpenScholar-8B,0.4275104166666667,2024-11-15,2024-12-03,8.0
vonjack/SmolLM2-360M-Merged,0.3527291666666667,2024-11-15,2024-11-15,0.362
vonjack/MobileLLM-125M-HF,0.37818749999999995,2024-11-15,2024-11-15,0.125
INSAIT-Institute/BgGPT-Gemma-2-27B-IT-v1.0,0.35753125,2024-11-15,2024-12-15,27.227
schnapss/testmerge-7b,0.4685625,2024-11-16,2024-11-16,7.242
oopere/pruned40-llama-1b,0.4286666666666667,2024-11-16,2024-11-26,0.914
CultriX/Qwen2.5-14B-Wernicke-SFT,0.38999999999999996,2024-11-16,2024-11-17,14.77
suayptalha/Rombos-2.5-T.E-8.1,0.41663541666666665,2024-11-16,2024-11-16,7.616
Saxo/Linkbricks-Horizon-AI-Korean-Superb-27B,0.47913541666666665,2024-11-16,2024-11-17,27.227
jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.8,0.47671875,2024-11-16,2025-01-17,7.616
jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.7,0.48484375,2024-11-16,2024-11-17,7.616
oopere/pruned60-llama-1b,0.40879166666666666,2024-11-16,2024-11-25,0.753
jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.5,0.49820833333333336,2024-11-16,2024-11-17,7.616
oopere/pruned40-llama-3.2-1B,0.43523958333333335,2024-11-16,2025-02-19,0.914
Aurel9/testmerge-7b,0.4658645833333333,2024-11-16,2024-11-16,7.242
win10/ArliAI-RPMax-v1.3-merge-13.3B,0.4325104166666667,2024-11-16,2024-11-17,13.265
gmonsoon/gemma2-9b-sahabatai-v1-instruct-BaseTIES,0.47780208333333335,2024-11-16,2024-11-17,9.242
Parissa3/test-model,0.46853125,2024-11-16,2024-11-16,7.242
jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.4,0.47138541666666667,2024-11-16,2024-11-17,7.616
oopere/pruned20-llama-1b,0.36314583333333333,2024-11-16,2024-11-16,1.075
mlx-community/Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1-float32,0.3249166666666667,2024-11-17,2025-01-07,0.494
OEvortex/HelpingAI2.5-10B,0.37381250000000005,2024-11-17,2024-11-19,10.211
win10/Norns-Qwen2.5-12B,0.3554895833333333,2024-11-17,2024-11-17,12.277
win10/Norns-Qwen2.5-7B,0.40847916666666667,2024-11-17,2024-11-18,7.616
sequelbox/Llama3.1-70B-PlumChat,0.47737500000000005,2024-11-17,2024-11-27,70.554
Goekdeniz-Guelmez/Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1,0.32625,2024-11-17,2024-11-18,0.63
Goekdeniz-Guelmez/Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1,0.3249166666666667,2024-11-17,2024-11-18,0.63
win10/EVA-Norns-Qwen2.5-v0.1,0.40451041666666665,2024-11-17,2024-11-18,7.616
Hastagaras/Llama-3.1-Jamet-8B-MK.I,0.3726041666666667,2024-11-18,2024-11-18,8.03
dwikitheduck/gen-inst-1,0.42054166666666665,2024-11-18,2024-11-24,14.77
nbeerbower/Mistral-Gutenberg-Doppel-7B-FFT,0.4059375,2024-11-18,2024-11-18,7.242
allenai/Llama-3.1-Tulu-3-8B-SFT,0.4267708333333333,2024-11-18,2024-11-22,8.03
icefog72/Ice0.37-18.11-RP,0.43392708333333335,2024-11-18,2024-11-18,7.242
TheTsar1209/qwen-carpmuscle-v0.4,0.45160416666666664,2024-11-18,2024-11-18,14.77
fblgit/cybertron-v4-qw7B-UNAMGS,0.4343333333333333,2024-11-18,2024-11-18,7.616
allknowingroger/QwenSlerp12-7B,0.45947916666666666,2024-11-18,2024-11-22,7.616
vonjack/SmolLM2-1.7B-Merged,0.34079166666666666,2024-11-18,2024-11-18,1.711
allenai/Llama-3.1-Tulu-3-70B-SFT,0.5026145833333334,2024-11-18,2024-11-27,70.554
bond005/meno-tiny-0.1,0.4184583333333333,2024-11-18,2025-01-11,1.544
gmonsoon/SahabatAI-MediChatIndo-8B-v1,0.3753958333333333,2024-11-19,2024-11-19,8.03
Xkev/Llama-3.2V-11B-cot,0.4158541666666667,2024-11-19,2024-12-26,10.67
BlackBeenie/Bloslain-8B-v0.2,0.4075729166666667,2024-11-19,2024-11-19,8.03
suayptalha/Komodo-Llama-3.2-3B-v2-fp16,0.34057291666666667,2024-11-19,2024-11-19,3.0
MaziyarPanahi/calme-3.1-instruct-78b,0.5890624999999999,2024-11-19,2024-11-27,77.965
vonjack/Qwen2.5-Coder-0.5B-Merged,0.33034375,2024-11-19,2024-11-19,0.63
abhishek/autotrain-0tmgq-5tpbg,0.36504166666666665,2024-11-19,2024-12-03,0.135
MaziyarPanahi/calme-3.2-instruct-78b,0.6023645833333333,2024-11-19,2024-11-28,77.965
abhishek/autotrain-0tmgq-5tpbg,0.35837499999999994,2024-11-19,2024-12-04,0.135
nbeerbower/Mistral-Nemo-Moderne-12B-FFT-experimental,0.3714895833333333,2024-11-19,2024-11-26,12.248
AALF/FuseChat-Llama-3.1-8B-Instruct-preview,0.38200000000000006,2024-11-20,2024-11-20,8.03
trthminh1112/autotrain-llama32-1b-finetune,0.35127083333333337,2024-11-20,2025-03-03,1.1
aloobun/d-SmolLM2-360M,0.3980625,2024-11-20,2024-11-26,0.362
gmonsoon/StockSeaLLMs-7B-v1,0.421375,2024-11-20,2024-11-20,7.616
Triangle104/Dark-Chivalry_V1.0,0.4181770833333333,2024-11-20,2025-01-30,8.03
Triangle104/Chatty-Harry_V3.0,0.44084375,2024-11-20,2025-01-27,12.248
CultriX/SeQwence-14B,0.46661458333333333,2024-11-20,2024-11-20,14.766
AALF/FuseChat-Llama-3.1-8B-SFT-preview,0.40199999999999997,2024-11-20,2024-11-21,8.03
allknowingroger/HomerSlerp1-7B,0.43585416666666665,2024-11-20,2024-11-22,7.616
zelk12/MT3-Gen2-gemma-2-9B,0.41111458333333334,2024-11-20,2024-11-20,10.159
allenai/Llama-3.1-Tulu-3-8B,0.41746875,2024-11-20,2024-11-21,8.03
allenai/Llama-3.1-Tulu-3-8B,0.41746875,2024-11-20,2024-11-28,8.03
allenai/Llama-3.1-Tulu-3-70B-DPO,0.4922604166666667,2024-11-20,2024-11-27,70.0
allenai/Llama-3.1-Tulu-3-70B,0.49880208333333337,2024-11-20,2024-11-27,70.554
allenai/Llama-3.1-Tulu-3-8B-DPO,0.41613541666666665,2024-11-20,2024-11-22,8.0
allenai/Llama-3.1-Tulu-3-70B,0.4948333333333334,2024-11-20,2024-11-27,70.554
bunnycore/Qandora-2.5-7B-Creative,0.4211875,2024-11-20,2024-11-20,7.616
FuseAI/FuseChat-Llama-3.1-8B-Instruct,0.38200000000000006,2024-11-20,2025-01-07,8.03
allenai/Llama-3.1-Tulu-3-8B-RM,0.3764166666666667,2024-11-20,2024-11-22,8.0
crestf411/MN-Slush,0.39328125,2024-11-20,2025-01-04,12.248
allknowingroger/HomerSlerp2-7B,0.43557291666666664,2024-11-20,2024-11-22,7.616
divyanshukunwar/SASTRI_1_9B,0.3831145833333333,2024-11-20,2024-11-23,5.211
tiiuae/Falcon3-7B-Base,0.47020833333333334,2024-11-21,2024-12-12,7.456
icefog72/Ice0.40-20.11-RP,0.44459374999999995,2024-11-21,2024-11-21,7.242
ZeroXClem/Qwen2.5-7B-HomerAnvita-NerdMix,0.43905208333333334,2024-11-21,2024-11-21,7.616
ZeroXClem/Qwen2.5-7B-HomerCreative-Mix,0.43495833333333334,2024-11-21,2024-11-21,7.616
FlofloB/test_continued_pretraining_Phi-3-mini-4k-instruct_Unsloth_merged_16bit,0.42441666666666666,2024-11-21,2024-11-21,16.0
allknowingroger/HomerSlerp4-7B,0.44084375,2024-11-21,2024-11-22,7.616
icefog72/IceDrunkenCherryRP-7b,0.44459374999999995,2024-11-21,2024-11-25,7.242
ZeroXClem/L3-Aspire-Heart-Matrix-8B,0.4187083333333333,2024-11-21,2024-11-22,8.03
netcat420/MFANN3bv0.24,0.3520729166666667,2024-11-21,2024-11-22,2.78
allknowingroger/HomerSlerp3-7B,0.44617708333333334,2024-11-21,2024-11-22,7.616
kms7530/chemeng_qwen-math-7b_24_1_100_1_nonmath,0.40869791666666666,2024-11-21,2024-11-22,15.231
goulue5/merging_LLM,0.43328125,2024-11-21,2024-11-22,1.544
EVA-UNIT-01/EVA-Qwen2.5-72B-v0.2,0.47197916666666667,2024-11-21,2024-11-27,72.706
gmonsoon/SahabatAI-Rebase-8B-Test,0.41328125,2024-11-21,2024-11-23,8.03
bunnycore/CyberCore-Qwen-2.1-7B,0.4144895833333333,2024-11-21,2024-11-23,7.616
FlofloB/10k_continued_pretraining_Phi-3-mini-4k-instruct_Unsloth_merged_16bit,0.43095833333333333,2024-11-22,2024-11-22,16.0
icefog72/Ice0.41-22.11-RP,0.45597916666666666,2024-11-22,2024-11-22,7.242
MTSAIR/Cotype-Nano,0.3289166666666667,2024-11-22,2024-12-01,1.544
suayptalha/HomerCreativeAnvita-Mix-Qw7B,0.44159375,2024-11-22,2024-11-24,7.616
bunnycore/Tulu-3.1-8B-SuperNova,0.3935,2024-11-22,2024-11-23,8.03
TheHierophant/Underground-Cognitive-V0.3-test,0.43511458333333336,2024-11-22,2024-11-22,10.732
zelk12/MT4-Gen2-gemma-2-9B,0.42565625,2024-11-22,2024-11-22,10.159
gmonsoon/SahabatAI-Llama-11B-Test,0.40013541666666663,2024-11-22,2024-11-23,11.52
Khetterman/Kosmos-8B-v1,0.3918854166666667,2024-11-22,2024-12-27,8.03
allknowingroger/Marco-01-slerp1-7B,0.4451875,2024-11-22,2024-11-22,7.616
Sicarius-Prototyping/bacon_and_food,0.3883854166666667,2024-11-22,2024-11-22,8.03
zelk12/MT5-Gen2-gemma-2-9B,0.41629166666666667,2024-11-23,2024-11-23,10.159
kms7530/chemeng_phi-3-mini-4k-instruct-bnb-4bit_16_4_100_1_nonmath,0.39828125,2024-11-23,2024-11-25,4.132
arisin/orca-platypus-13B-slerp,0.4253125,2024-11-23,2024-11-23,13.016
ehristoforu/RQwen-v0.1,0.41390625,2024-11-24,2024-11-24,14.77
Triangle104/Chronos-Prism_V1.0,0.4262708333333333,2024-11-24,2025-01-30,12.248
CultriX/SeQwence-14Bv1,0.47042708333333333,2024-11-24,2024-11-27,14.766
voidful/smol-360m-ft,0.3713645833333333,2024-11-24,2024-11-28,0.362
allura-org/Teleut-7b,0.4640416666666667,2024-11-24,2025-01-01,7.616
ehristoforu/RQwen-v0.2,0.4206666666666667,2024-11-24,2024-11-25,14.77
CultriX/SeQwence-14B-EvolMergev1,0.46227083333333335,2024-11-25,2024-11-27,14.766
zelk12/MT-Merge2-MU-gemma-2-MTg2MT1g2-9B,0.43222916666666666,2024-11-25,2024-11-28,10.159
netcat420/MFANN-Llama3.1-Abliterated-SLERP-V5,0.378125,2024-11-25,2024-11-26,8.03
FlofloB/40k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.3408229166666667,2024-11-25,2024-11-25,0.5
nbeerbower/SmolNemo-12B-FFT-experimental,0.38469791666666664,2024-11-25,2024-11-26,12.248
netcat420/MFANN-Llama3.1-Abliterated-SLERP-TIES-V3,0.37406249999999996,2024-11-25,2024-11-26,8.03
zelk12/MT-Merge2-gemma-2-9B,0.4216875,2024-11-25,2024-11-25,10.159
NbAiLab/nb-llama-3.1-8B-sft,0.3287291666666667,2024-11-25,2024-12-11,8.03
netcat420/MFANNv0.25,0.36879166666666663,2024-11-25,2024-11-26,8.03
FlofloB/10k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.33021875,2024-11-25,2024-11-25,0.5
DreadPoor/Alita99-8B-LINEAR,0.42664583333333334,2024-11-25,2024-11-26,8.03
FlofloB/83k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.3289479166666667,2024-11-26,2024-11-26,0.5
meta-llama/Llama-3.3-70B-Instruct,0.44612500000000005,2024-11-26,2024-12-03,70.554
Skywork/Skywork-o1-Open-Llama-3.1-8B,0.31564583333333335,2024-11-26,2025-01-01,8.03
ehristoforu/SoRu-0009,0.3369479166666667,2024-11-26,2024-11-27,0.494
nbeerbower/Nemo-Loony-12B-experimental,0.3340625,2024-11-26,2024-11-26,12.248
recoilme/recoilme-gemma-2-9B-v0.5,0.4231770833333333,2024-11-26,2024-11-26,10.159
Junhoee/Qwen-Megumin,0.39803125,2024-11-26,2024-11-26,15.231
cpayne1303/cp2024,0.3383125,2024-11-26,2024-11-26,0.031
allknowingroger/QwenSlerp4-14B,0.46496875,2024-11-27,2024-12-06,14.766
CultriX/SeQwence-14B-EvolMerge,0.48208333333333336,2024-11-27,2024-11-27,14.766
allknowingroger/QwenSlerp5-14B,0.4675416666666667,2024-11-27,2024-12-06,14.766
meditsolutions/Llama-3.2-SUN-1B-Instruct,0.35136458333333337,2024-11-27,2024-11-27,1.498
BlackBeenie/Neos-Phi-3-14B-v0.1,0.41254166666666664,2024-11-27,2024-11-27,13.96
cpayne1303/smallcp2024,0.34246874999999993,2024-11-27,2024-11-27,0.002
Josephgflowers/Tinyllama-STEM-Cinder-Agent-v1,0.334125,2024-11-27,2024-11-27,1.1
jeffmeloy/jeffmeloy_Qwen2.5-7B-minperplexity-1,0.42903125,2024-11-27,2024-11-27,7.616
Qwen/QwQ-32B-Preview,0.4109895833333333,2024-11-27,2024-11-29,32.764
CultriX/SeQwence-14Bv3,0.4624270833333333,2024-11-27,2024-11-27,14.766
cpayne1303/cp2024-instruct,0.3686354166666666,2024-11-27,2024-11-27,0.031
Dans-DiscountModels/mistral-7b-test-merged,0.3753958333333333,2024-11-27,2024-11-30,7.0
T145/Llama-3.1-8B-Instruct-Zeus,0.39762499999999995,2024-11-28,2024-11-28,8.03
ashercn97/a1-v0.0.1,0.4119791666666666,2024-11-28,2024-11-28,7.616
allknowingroger/QwenStock1-14B,0.47296875,2024-11-28,2024-12-06,14.766
ell44ot/gemma-2b-def,0.36702083333333335,2024-11-28,2024-11-28,1.546
allknowingroger/QwenSlerp6-14B,0.46896875,2024-11-28,2024-12-06,14.766
PrimeIntellect/INTELLECT-1-Instruct,0.3576875,2024-11-28,2024-11-29,10.211
PrimeIntellect/INTELLECT-1,0.3752708333333333,2024-11-28,2024-12-03,10.211
zelk12/MT-Gen3-gemma-2-9B,0.4216875,2024-11-28,2024-11-30,10.159
PrimeIntellect/INTELLECT-1,0.3339375,2024-11-28,2024-11-29,10.211
FlofloB/100k_fineweb_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,0.33021875,2024-11-28,2024-11-29,0.5
ModelSpace/GemmaX2-28-9B-v0.1,0.35365625,2024-11-28,2025-02-24,10.159
allknowingroger/QwenStock2-14B,0.47560416666666666,2024-11-29,2024-12-06,14.766
ashercn97/a1-v002,0.41591666666666666,2024-11-29,2024-11-29,7.616
huihui-ai/QwQ-32B-Coder-Fusion-9010,0.4681979166666667,2024-11-29,2024-12-07,32.764
allknowingroger/QwenStock3-14B,0.4755729166666667,2024-11-29,2024-12-06,14.766
sabersaleh/Llama3,0.39334375000000005,2024-11-29,2024-11-29,8.03
ClaudioItaly/intelligence-cod-rag-7b-v3,0.4152708333333333,2024-11-29,2024-12-02,7.616
tiiuae/Falcon3-7B-Instruct,0.48267708333333337,2024-11-29,2024-12-16,7.456
mkxu/llama-3-8b-po1,0.3804166666666667,2024-11-29,2024-11-29,8.03
h2oai/h2o-danube3.1-4b-chat,0.41015625,2024-11-29,2024-11-29,3.962
ehristoforu/HappyLlama1,0.42868749999999994,2024-11-29,2024-11-30,8.03
sabersaleh/Llama2-7B-CPO,0.40482291666666664,2024-11-30,2024-11-30,7.0
cpayne1303/llama-43m-beta,0.3885416666666666,2024-11-30,2024-12-04,0.043
allknowingroger/Gemma2Slerp1-27B,0.47671875,2024-11-30,2024-12-06,27.227
synergetic/FrankenQwen2.5-14B,0.3842604166666666,2024-11-30,2024-11-30,16.972
sabersaleh/Llama2-7B-DPO,0.4113645833333333,2024-11-30,2024-11-30,7.0
cpayne1303/llama-43m-beta,0.3871770833333333,2024-11-30,2024-11-30,0.043
allknowingroger/Gemma2Slerp2-27B,0.46208333333333335,2024-11-30,2024-12-06,27.227
huihui-ai/QwQ-32B-Coder-Fusion-7030,0.39222916666666663,2024-11-30,2025-01-03,32.764
sabersaleh/Llama2-7B-KTO,0.41669791666666667,2024-11-30,2024-11-30,7.0
sabersaleh/Llama2-7B-SPO,0.3874270833333333,2024-11-30,2024-11-30,7.0
sabersaleh/Llama2-7B-SimPO,0.40069791666666665,2024-11-30,2024-11-30,7.0
huihui-ai/QwQ-32B-Coder-Fusion-8020,0.42934374999999997,2024-11-30,2025-01-03,32.764
grimjim/Llama-3.1-Bonsaikraft-8B-Instruct,0.4235104166666667,2024-11-30,2025-01-25,8.03
sabersaleh/Llama2-7B-IPO,0.4047604166666667,2024-11-30,2024-11-30,7.0
T145/ZEUS-8B-V2,0.3910208333333333,2024-12-01,2024-12-01,8.03
SultanR/SmolTulu-1.7b-it-v0,0.35403125,2024-12-01,2024-12-01,1.711
SultanR/SmolTulu-1.7b-Instruct,0.35403125,2024-12-01,2024-12-01,1.711
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,0.366125,2024-12-01,2024-12-11,2.405
LGAI-EXAONE/EXAONE-3.5-32B-Instruct,0.38066666666666665,2024-12-01,2025-01-13,32.003
LGAI-EXAONE/EXAONE-3.5-7.8B-Instruct,0.3779375,2024-12-01,2024-12-11,7.818
oxyapi/oxy-1-small,0.4486666666666667,2024-12-01,2024-12-02,14.77
allknowingroger/Gemma2Slerp3-27B,0.47402083333333334,2024-12-01,2024-12-06,27.227
allknowingroger/Gemma2Slerp4-27B,0.4502395833333333,2024-12-01,2024-12-06,27.227
bunnycore/QwenMosaic-7B,0.4163854166666667,2024-12-01,2024-12-02,7.616
asharsha30/LLAMA_Harsha_8_B_ORDP_10k,0.36965625,2024-12-01,2024-12-01,8.03
arcee-ai/Virtuoso-Small,0.43390625,2024-12-01,2024-12-03,14.77
redrix/patricide-12B-Unslop-Mell,0.4025833333333333,2024-12-01,2024-12-12,12.248
zelk12/MT1-Gen3-gemma-2-9B,0.42432291666666666,2024-12-01,2024-12-01,10.159
qingy2019/Qwen2.5-Math-14B-Instruct,0.4757291666666667,2024-12-01,2024-12-01,14.0
qingy2024/Qwen2.5-Math-14B-Instruct-Preview,0.4114583333333333,2024-12-01,2024-12-10,14.77
hotmailuser/Gemma2atlas-27B,0.44453125000000004,2024-12-01,2024-12-01,27.227
qingy2019/Qwen2.5-Math-14B-Instruct,0.4756666666666667,2024-12-01,2024-12-01,14.0
qingy2019/Qwen2.5-Ultimate-14B-Instruct,0.4135,2024-12-02,2024-12-02,14.766
Triangle104/Rocinante-Prism_V2.0,0.445,2024-12-02,2025-01-30,12.248
experiment-llm/exp-3-q-r,0.43154166666666666,2024-12-02,2024-12-02,7.616
hotmailuser/Gemma2Crono-27B,0.45668749999999997,2024-12-02,2024-12-02,27.227
meditsolutions/SmolLM2-MedIT-Upscale-2B,0.33136458333333335,2024-12-02,2024-12-02,2.114
sabersalehk/Llama3-SimPO,0.40459375000000003,2024-12-02,2024-12-02,8.03
qingy2024/Qwen2.5-Math-14B-Instruct-Alpha,0.40209374999999997,2024-12-03,2024-12-10,14.77
NousResearch/Hermes-3-Llama-3.2-3B,0.40302083333333333,2024-12-03,2024-12-20,3.213
jeffmeloy/Qwen2.5-7B-minperplexity-2,0.46245833333333336,2024-12-03,2024-12-03,7.0
qingy2019/Qwen2.5-Math-14B-Instruct-Pro,0.37403125,2024-12-03,2024-12-03,14.766
tiiuae/Falcon3-10B-Base,0.43979166666666664,2024-12-03,2024-12-12,10.306
allknowingroger/GemmaStock1-27B,0.45268749999999996,2024-12-03,2024-12-06,27.227
sabersalehk/Llama3_01_300,0.40648958333333335,2024-12-03,2024-12-03,8.03
qingy2019/Qwen2.5-Math-14B-Instruct-Alpha,0.4649375,2024-12-03,2024-12-03,14.0
sabersalehk/Llama3_001_200,0.4037291666666667,2024-12-03,2024-12-03,8.03
CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct-2412,0.3872083333333334,2024-12-03,2024-12-19,3.213
sabersalehk/Llama3-001-300,0.40639583333333335,2024-12-03,2024-12-03,8.03
Kukedlc/Qwen-2.5-7b-Spanish-o1-CoT,0.4776770833333333,2024-12-03,2024-12-04,7.616
zelk12/MT2-Gen3-gemma-2-9B,0.4230833333333333,2024-12-04,2024-12-04,10.159
newsbang/Homer-v1.0-Qwen2.5-7B,0.42782291666666666,2024-12-04,2024-12-04,7.616
qingy2024/Qwen2.6-Math-14B-Instruct,0.4758541666666667,2024-12-04,2024-12-04,14.0
ehristoforu/mllama-3.1-8b-instruct,0.338,2024-12-04,2024-12-04,8.03
qingy2024/Qwen2.6-14B-Instruct,0.4569375,2024-12-04,2024-12-04,14.766
ehristoforu/mllama-3.1-8b-it,0.3348645833333333,2024-12-04,2024-12-04,8.03
allknowingroger/Gemma2Slerp2-2.6B,0.44677083333333334,2024-12-04,2024-12-06,2.614
Sicarius-Prototyping/Brainy_LLAMA,0.4143333333333334,2024-12-04,2024-12-04,8.03
avemio/GRAG-NEMO-12B-ORPO-HESSIAN-AI,0.3446666666666667,2024-12-04,2025-01-15,12.248
Saxo/Linkbricks-Horizon-AI-Superb-27B,0.465,2024-12-04,2024-12-25,27.227
Sakalti/model-3,0.4263958333333333,2024-12-04,2025-01-10,7.616
